Timeline,Oxygen Consumption,Ammonia Nitrogen,PH,Dissolved Oxygen
30:00.0,4.2708,0.02,8.2065,7.2707
00:00.0,4.1688,0.0232,8.2027,7.3208
30:00.0,4.1684,0.02,8.2008,7.3717
00:00.0,4.1684,0.02,8.2142,7.3452
30:00.0,4.1696,0.02,8.245,7.3212
00:00.0,4.0895,0.02,8.2453,7.3205
00:00.0,4.0895,0.0234,8.2294,7.2707
30:00.0,4.0899,0.02,8.2302,7.2682
00:00.0,4.3827,0.0238,8.2153,7.2707
30:00.0,4.3827,0.02,8.1964,7.3183
00:00.0,4.3831,0.0236,8.2071,7.3215
30:00.0,4.3823,0.02,8.2217,7.3234
00:00.0,4.345,0.02,8.231,7.3484
30:00.0,4.3431,0.023,8.2316,7.3506
00:00.0,4.3419,0.0232,8.2703,7.3506
30:00.0,4.3435,0.02,8.3101,7.3023
00:00.0,4.6281,0.02,8.3332,7.3027
30:00.0,4.6277,0.02,8.3379,7.3277
00:00.0,4.6281,0.02,8.3684,7.3263
30:00.0,4.6281,0.02,8.3918,7.278
00:00.0,4.9606,0.0213,8.4017,7.3045
30:00.0,4.9602,0.02,8.3937,7.2791
00:00.0,4.9602,0.023,8.4291,7.303
30:00.0,4.9598,0.02,8.4448,7.2032
00:00.0,5.3077,0.0224,8.4437,7.2529
30:00.0,5.3088,0.02,8.4574,7.278
00:00.0,5.3088,0.0236,8.4643,7.2765
30:00.0,5.308,0.02,8.4671,7.2289
00:00.0,4.9995,0.02,8.4632,7.3528
30:00.0,4.9999,0.0212,8.453,7.3016
00:00.0,4.9999,0.02,8.4618,7.25
30:00.0,5.0003,0.02,8.4448,7.1988
00:00.0,4.9532,0.02,8.4495,7.222
30:00.0,4.9524,0.02,8.4857,7.1974
00:00.0,4.9528,0.02,8.5187,7.2231
30:00.0,4.9524,0.02,8.5223,7.2707
00:00.0,4.7388,0.02,8.5141,7.3473
30:00.0,4.7388,0.02,8.505,7.3974
00:00.0,4.7392,0.02,8.5099,7.3473
30:00.0,4.7388,0.02,8.4989,7.2954
00:00.0,5.1506,0.02,8.5025,7.1948
30:00.0,5.151,0.02,8.4978,7.1723
00:00.0,5.1514,0.02,8.5223,7.1955
30:00.0,5.1514,0.02,8.5077,7.2475
00:00.0,5.1993,0.02,8.4921,7.3212
30:00.0,5.1989,0.02,8.4786,7.3205
00:00.0,5.1997,0.0237,8.4838,7.2457
30:00.0,5.1985,0.02,8.4814,7.1952
00:00.0,5.0007,0.02,8.4695,7.1941
30:00.0,5.0007,0.02,8.4541,7.2188
00:00.0,5.0007,0.02,8.4462,7.1955
30:00.0,5.0007,0.02,8.4443,7.1211
00:00.0,5.0242,0.02,8.441,7.1447
30:00.0,5.0246,0.02,8.4253,7.1436
00:00.0,5.025,0.0219,8.4223,7.1447
30:00.0,5.0238,0.02,8.4159,6.945
00:00.0,4.8181,0.02,8.4105,7.1196
30:00.0,4.8189,0.02,8.3824,7.1204
00:00.0,4.8189,0.02,8.4033,7.1226
30:00.0,4.8154,0.0215,8.3879,7.0267
00:00.0,5.1196,0.02,8.5564,7.0993
30:00.0,5.1196,0.02,8.5072,7.0782
00:00.0,5.1196,0.02,8.5418,7.5961
30:00.0,5.1196,0.02,8.5355,7.3535
00:00.0,5.3092,0.02,8.5451,7.5725
30:00.0,5.31,0.0231,8.4984,7.5511
00:00.0,5.3104,0.0219,8.5377,7.5518
30:00.0,5.3096,0.02,8.5174,7.3288
00:00.0,5.3332,0.0237,8.4948,7.5518
30:00.0,5.3328,0.02,8.4454,7.5543
00:00.0,5.332,0.02,8.5426,7.5282
30:00.0,5.3324,0.02,8.5314,7.38
00:00.0,5.2072,0.02,8.5259,7.5035
30:00.0,5.206,0.02,8.4844,7.4813
00:00.0,5.2056,0.02,8.5217,7.4058
30:00.0,5.2056,0.02,8.513,7.3048
00:00.0,5.0788,0.0203,8.4863,7.4777
30:00.0,5.0792,0.02,8.4297,7.4279
00:00.0,5.0776,0.02,8.469,7.453
30:00.0,5.0792,0.02,8.4569,7.2279
00:00.0,5.1667,0.0235,8.4519,7.453
30:00.0,5.1671,0.02,8.4135,7.4752
00:00.0,5.1671,0.02,8.458,7.4773
30:00.0,5.1663,0.02,8.477,7.3284
00:00.0,5.0796,0.0226,8.464,7.526
30:00.0,5.0792,0.02,8.3882,7.5747
00:00.0,5.08,0.02,8.3805,7.5478
00:00.0,4.9524,0.0231,8.3635,7.4014
30:00.0,4.9532,0.02,8.35,7.5467
00:00.0,4.9532,0.02,8.3967,7.5249
30:00.0,4.9528,0.02,8.3618,7.3009
00:00.0,4.8974,0.02,8.3483,7.4269
30:00.0,4.897,0.02,8.3082,7.3764
00:00.0,4.8978,0.02,8.3574,7.3742
30:00.0,4.897,0.02,8.3918,7.1501
00:00.0,4.8342,0.02,8.4242,7.3255
30:00.0,4.8342,0.02,8.4083,7.3266
00:00.0,4.8338,0.02,8.4412,7.3259
30:00.0,4.8346,0.0237,8.4355,7.1498
00:00.0,5.0003,0.02,8.4146,7.3019
30:00.0,4.9999,0.02,8.3756,7.3009
00:00.0,5.0007,0.02,8.3992,7.1756
30:00.0,4.9995,0.0239,8.3838,7.0031
00:00.0,4.9842,0.0213,8.3832,7.2242
30:00.0,4.9846,0.02,8.342,6.9755
00:00.0,4.9846,0.02,8.3876,7.226
30:00.0,4.985,0.02,8.3788,6.9043
00:00.0,5.0957,0.02,8.3758,7.2496
30:00.0,5.0957,0.02,8.3239,7.2017
00:00.0,5.0953,0.02,8.3503,7.2268
30:00.0,5.0957,0.0239,8.3475,6.9515
00:00.0,5.0321,0.02,8.3486,7.2017
30:00.0,5.0317,0.0205,8.2992,7.2787
00:00.0,5.0321,0.02,8.3434,7.2518
30:00.0,5.0317,0.02,8.3646,6.9813
00:00.0,4.8978,0.02,8.3813,7.2536
30:00.0,4.8966,0.02,8.3332,7.2783
00:00.0,4.8974,0.02,8.3838,7.3034
30:00.0,4.897,0.02,8.3942,6.9813
00:00.0,4.9759,0.02,8.3989,7.2776
30:00.0,4.9767,0.02,8.3467,7.3019
00:00.0,4.9763,0.02,8.3852,7.2791
30:00.0,4.9763,0.02,8.3549,6.978
00:00.0,4.9135,0.023,8.3283,7.2511
30:00.0,4.9131,0.02,8.2623,7.2333
00:00.0,4.9131,0.02,8.3431,7.2776
30:00.0,4.9127,0.02,8.3472,6.7827
00:00.0,4.7384,0.02,8.3308,7.3263
30:00.0,4.7392,0.02,8.2618,7.3738
00:00.0,4.7384,0.0239,8.2945,7.1258
30:00.0,4.7388,0.02,8.2736,6.9522
00:00.0,4.6917,0.02,8.2519,7.1487
30:00.0,4.6917,0.0205,8.1969,7.177
00:00.0,4.6913,0.02,8.2406,7.2264
30:00.0,4.6909,0.0202,8.2566,6.8796
30:00.0,4.8181,0.02,8.1988,7.2518
00:00.0,4.8189,0.02,8.2643,7.2257
30:00.0,4.8185,0.02,8.2832,6.8317
00:00.0,4.8342,0.02,8.2662,7.1767
30:00.0,4.833,0.0244,8.2005,7.1491
00:00.0,4.8342,0.02,8.256,7.1483
30:00.0,4.8342,0.0239,8.2519,6.8052
00:00.0,4.9053,0.02,8.2274,7.148
30:00.0,4.9053,0.02,8.1623,7.148
00:00.0,4.9045,0.02,8.1711,7.0982
30:00.0,4.9056,0.0226,8.1312,6.901
00:00.0,4.9056,0.02,8.1431,7.1763
30:00.0,4.9045,0.02,8.1249,7.0997
00:00.0,4.9056,0.02,8.1802,7.1738
30:00.0,4.9049,0.02,8.1716,6.9766
00:00.0,4.7455,0.02,8.1659,7.1229
30:00.0,4.747,0.02,8.1288,7.0764
00:00.0,4.7482,0.0235,8.1323,7.0249
30:00.0,4.7467,0.02,8.1051,6.9257
00:00.0,4.7467,0.0226,8.1142,7.0779
30:00.0,4.7467,0.02,8.0851,7.026
00:00.0,4.747,0.0223,8.1585,7.0027
30:00.0,4.747,0.02,8.1519,6.7373
00:00.0,4.7549,0.02,8.1499,7.0042
30:00.0,4.7541,0.02,8.0812,7.0078
00:00.0,4.7549,0.02,8.1373,7.0053
30:00.0,4.7549,0.02,8.1494,6.7601
00:00.0,4.676,0.02,8.1612,6.8353
30:00.0,4.6756,0.02,8.0958,6.8328
00:00.0,4.6752,0.02,8.1565,7.0321
30:00.0,4.6748,0.024,8.1538,6.7147
00:00.0,4.6992,0.02,8.1711,7.0071
30:00.0,4.6999,0.02,8.1098,7.0336
00:00.0,4.6988,0.02,8.1755,7.0575
30:00.0,4.6984,0.0203,8.1612,6.7126
00:00.0,4.7227,0.02,8.1628,7.0568
30:00.0,4.7227,0.02,8.1247,7.1073
00:00.0,4.7227,0.0237,8.2071,6.9787
30:00.0,4.7235,0.0237,8.2173,6.7082
00:00.0,4.6124,0.02,8.2214,7.1258
30:00.0,4.612,0.02,8.1813,7.1019
00:00.0,4.6116,0.02,8.2313,6.9773
30:00.0,4.6116,0.02,8.237,6.7057
00:00.0,4.5794,0.02,8.2211,7.0245
30:00.0,4.5806,0.02,8.1494,6.974
00:00.0,4.5798,0.0238,8.1705,7.0241
30:00.0,4.5802,0.02,8.1436,6.73
00:00.0,4.5833,0.02,8.1216,6.9994
30:00.0,4.561,0.02,8.0554,6.9257
00:00.0,4.5802,0.02,8.0887,6.9991
30:00.0,4.5826,0.02,8.0988,6.6537
00:00.0,4.572,0.02,8.1178,6.9729
30:00.0,4.5708,0.02,8.059,6.9984
00:00.0,4.5676,0.0202,8.1062,6.8753
30:00.0,4.5727,0.0243,8.1043,6.5579
00:00.0,4.3509,0.02,8.198,6.9762
30:00.0,4.3509,0.02,8.1164,6.9493
00:00.0,4.3509,0.0221,8.137,6.9493
30:00.0,4.3486,0.0219,8.0925,6.5092
00:00.0,4.1845,0.0211,8.0606,6.9257
30:00.0,4.1476,0.02,7.9963,6.8273
00:00.0,4.1782,0.02,8.0329,6.9729
30:00.0,4.1837,0.02,8.0469,6.6552
00:00.0,4.0408,0.02,8.0397,7.0474
30:00.0,4.042,0.02,7.9721,7.0477
00:00.0,4.018,0.02,8.0131,7.0746
30:00.0,4.0388,0.02,8.0079,6.6316
00:00.0,4.1291,0.0215,8.0128,7.023
30:00.0,4.1311,0.02,7.9488,7.0274
00:00.0,4.1291,0.02,7.9422,7.0031
30:00.0,4.1291,0.0219,7.8977,6.6592
00:00.0,4.1762,0.02,7.893,7.0034
30:00.0,4.1762,0.02,7.8548,7.0299
00:00.0,4.1762,0.02,7.9372,7.0031
30:00.0,4.1762,0.02,7.971,6.612
00:00.0,3.8021,0.02,7.9774,7.0808
30:00.0,3.8041,0.02,7.882,7.1051
00:00.0,3.8033,0.02,7.9477,6.9319
30:00.0,3.8084,0.02,7.9273,6.7369
00:00.0,4.2233,0.02,7.9007,7.1044
30:00.0,4.2233,0.02,7.8452,7.1044
00:00.0,4.2237,0.02,7.8867,6.9827
30:00.0,4.2237,0.02,7.8858,7.079
00:00.0,4.1409,0.02,7.8749,7.1817
00:00.0,4.1456,0.0206,7.9262,7.2551
30:00.0,4.1452,0.02,7.9251,6.7819
00:00.0,4.1915,0.02,7.9051,7.2983
30:00.0,4.1943,0.02,7.8537,7.2228
00:00.0,4.1919,0.02,7.8845,7.2224
30:00.0,4.1959,0.02,7.9007,6.8535
00:00.0,4.0655,0.0234,7.9087,7.1498
30:00.0,4.0655,0.02,7.8672,7.3215
00:00.0,4.0612,0.02,7.9012,7.2733
30:00.0,4.0655,0.02,7.8812,6.8284
00:00.0,4.3058,0.02,7.8946,7.221
30:00.0,4.303,0.02,7.896,7.1734
00:00.0,4.303,0.02,7.9334,6.9751
30:00.0,4.3019,0.0226,7.9298,6.9246
00:00.0,4.1291,0.02,7.9185,7.1211
30:00.0,4.1346,0.02,7.8743,7.0216
00:00.0,4.1287,0.02,7.904,7.1955
30:00.0,4.1295,0.02,7.8902,6.8023
00:00.0,4.1436,0.02,7.8792,7.12
30:00.0,4.1444,0.02,7.8606,7.1941
00:00.0,4.1452,0.02,7.8883,7.2453
30:00.0,4.1448,0.02,7.8702,6.949
00:00.0,4.011,0.0226,7.8229,7.2958
30:00.0,4.011,0.02,7.7754,7.1966
00:00.0,4.0098,0.0233,7.8185,7.144
30:00.0,4.009,0.0235,7.8476,6.8731
00:00.0,4.0969,0.02,7.8372,7.1955
30:00.0,4.0973,0.02,7.7974,7.1959
00:00.0,4.0973,0.02,7.8163,7.2464
30:00.0,4.0977,0.02,7.8086,6.9708
00:00.0,4.1444,0.02,7.8048,7.1952
30:00.0,4.1444,0.02,7.9238,7.2976
00:00.0,4.1464,0.02,7.9394,7.3702
30:00.0,4.1209,0.02,8.0054,7.7889
00:00.0,4.3509,0.02,8.0557,7.8659
30:00.0,4.3509,0.02,8.051,7.8949
00:00.0,4.3509,0.02,8.0906,7.9429
30:00.0,4.3509,0.02,8.0826,7.9196
00:00.0,4.0663,0.02,8.0587,7.9443
30:00.0,4.0647,0.02,8.0134,7.9222
00:00.0,4.0671,0.02,8.0109,7.9207
30:00.0,4.0659,0.02,7.9933,7.8212
00:00.0,4.0188,0.02,7.9905,7.8692
30:00.0,4.018,0.02,7.9633,7.8445
00:00.0,4.0192,0.0239,7.9831,7.8445
00:00.0,3.8999,0.02,7.9782,7.7446
30:00.0,3.8999,0.02,7.9741,7.8445
00:00.0,3.8999,0.02,7.9746,7.8234
30:00.0,3.8999,0.02,7.9697,7.745
00:00.0,3.9309,0.02,7.9735,7.8441
30:00.0,3.9324,0.02,7.9658,7.8154
00:00.0,3.932,0.02,7.9606,7.8437
30:00.0,3.9309,0.0218,7.9449,7.766
00:00.0,3.9811,0.02,7.929,7.8416
30:00.0,3.9792,0.02,7.8894,7.8151
00:00.0,3.9792,0.02,7.9021,7.8172
30:00.0,3.9819,0.02,7.9163,7.7421
00:00.0,3.8759,0.02,7.9438,7.8151
30:00.0,3.8822,0.0223,7.9309,7.8172
00:00.0,3.8759,0.02,7.8812,7.8394
30:00.0,3.8767,0.02,7.8617,7.8147
00:00.0,3.9218,0.02,7.8268,7.7929
30:00.0,3.9627,0.02,7.7707,7.7646
00:00.0,3.9556,0.02,7.7314,7.7657
30:00.0,3.9619,0.02,7.7124,7.6644
00:00.0,3.947,0.02,7.7067,7.6894
30:00.0,3.9458,0.02,7.7058,7.6894
00:00.0,3.9474,0.02,7.7267,7.7145
30:00.0,3.9434,0.02,7.7204,7.6909
00:00.0,4.6842,0.02,7.7127,7.7639
30:00.0,4.6831,0.02,7.7366,7.7911
00:00.0,4.6838,0.02,7.7946,7.7885
30:00.0,4.6834,0.02,7.8185,7.7152
00:00.0,4.049,0.02,7.8323,7.7657
30:00.0,4.0537,0.02,7.8323,7.8165
00:00.0,4.0506,0.02,7.8636,7.8136
30:00.0,4.0365,0.02,7.8479,7.7668
00:00.0,4.5488,0.023,7.8116,7.916
30:00.0,4.5488,0.0228,7.7811,7.9403
00:00.0,4.5488,0.02,7.7759,7.9425
30:00.0,4.5492,0.02,7.7688,7.9447
00:00.0,3.9866,0.0231,7.7822,7.9934
30:00.0,3.9874,0.02,7.8031,8.0188
00:00.0,3.9874,0.02,7.8452,8.0456
30:00.0,3.9882,0.02,7.8853,8.046
00:00.0,4.0828,0.0227,7.9092,8.0954
30:00.0,4.0816,0.02,7.868,8.0958
00:00.0,4.0816,0.02,7.8688,8.0929
30:00.0,4.0883,0.02,7.8246,8.046
00:00.0,4.5645,0.02,7.8196,8.0929
30:00.0,4.5645,0.02,7.829,8.0464
00:00.0,4.5574,0.02,7.8353,8.07
30:00.0,4.546,0.02,7.8625,8.0682
00:00.0,4.1923,0.02,7.8911,8.0947
30:00.0,4.1911,0.02,7.8809,8.0936
00:00.0,4.1935,0.02,7.9018,8.115
30:00.0,4.1927,0.0235,7.8809,8.0889
00:00.0,4.0891,0.0226,7.849,8.1393
30:00.0,4.0899,0.02,7.8276,8.1372
00:00.0,4.0899,0.0235,7.8325,8.1372
30:00.0,4.0903,0.0224,7.8342,8.0406
00:00.0,4.1052,0.02,7.8386,8.1357
30:00.0,4.1056,0.02,7.8276,8.1353
00:00.0,4.1071,0.02,7.8336,8.135
30:00.0,4.1071,0.02,7.8284,8.1364
00:00.0,4.0019,0.02,7.8281,8.1589
30:00.0,4.0015,0.02,7.8474,8.1339
00:00.0,4.0031,0.0241,7.9185,8.1335
30:00.0,4.0015,0.0239,7.9584,8.1353
00:00.0,4.5496,0.0223,7.9881,8.2083
30:00.0,4.5496,0.0233,8.0202,8.1818
00:00.0,4.5496,0.02,8.0661,8.1836
30:00.0,4.5492,0.02,8.068,8.2076
00:00.0,4.7003,0.02,8.0851,8.1815
30:00.0,4.7003,0.02,8.0941,8.1826
00:00.0,4.7003,0.02,8.0928,8.2054
30:00.0,4.7003,0.02,8.093,8.1818
00:00.0,4.5182,0.0231,8.0823,8.1579
30:00.0,4.5178,0.02,8.068,8.155
00:00.0,4.5186,0.02,8.0581,8.1571
30:00.0,4.5186,0.02,8.0483,8.155
00:00.0,4.486,0.02,8.0298,8.1313
30:00.0,4.4868,0.02,8.0026,8.155
00:00.0,4.4868,0.0227,7.9925,8.131
30:00.0,4.4872,0.02,7.9933,8.2076
00:00.0,4.8424,0.02,8.0221,8.184
30:00.0,4.8428,0.02,8.0128,8.1582
00:00.0,4.8436,0.02,8.023,8.3819
30:00.0,4.8432,0.02,8.0249,8.4084
00:00.0,4.5653,0.02,8.0268,8.3855
30:00.0,4.5641,0.02,8.0326,8.3601
00:00.0,4.5665,0.0203,8.0397,8.3612
30:00.0,4.5657,0.02,8.0477,8.3398
00:00.0,4.6458,0.02,8.043,8.363
30:00.0,4.6446,0.02,7.9993,8.3885
00:00.0,4.645,0.0234,8.0331,8.3623
30:00.0,4.6438,0.02,8.0485,8.4124
00:00.0,4.6289,0.0216,8.0466,8.4121
30:00.0,4.6277,0.02,8.0274,8.4135
00:00.0,4.6277,0.0237,8.0307,8.411
30:00.0,4.6289,0.02,8.0274,8.286
00:00.0,4.6014,0.02,8.0318,8.3848
30:00.0,4.6045,0.02,8.0738,8.3823
00:00.0,4.6049,0.02,8.0848,8.4306
30:00.0,4.6045,0.02,8.0966,8.4542
00:00.0,4.4864,0.02,8.098,8.4785
30:00.0,4.4852,0.02,8.1005,8.5279
00:00.0,4.4864,0.02,8.1054,8.5493
30:00.0,4.4856,0.02,8.1128,8.5747
00:00.0,4.3906,0.02,8.0977,8.6234
30:00.0,4.391,0.02,8.1126,8.6492
00:00.0,4.391,0.02,8.1095,8.6477
30:00.0,4.3906,0.02,8.0977,8.6238
00:00.0,4.6599,0.02,8.0595,8.6975
00:00.0,4.6599,0.02,8.0548,8.6968
30:00.0,4.6595,0.02,8.0647,8.6223
00:00.0,4.3431,0.02,8.062,8.5983
30:00.0,4.3431,0.02,8.0499,8.622
00:00.0,4.3435,0.02,8.0579,8.6238
30:00.0,4.3431,0.0235,8.0614,8.5983
00:00.0,4.4373,0.02,8.0623,8.6209
30:00.0,4.4381,0.02,8.062,8.6223
00:00.0,4.4381,0.024,8.0441,8.6205
30:00.0,4.4381,0.02,8.0268,8.623
00:00.0,4.391,0.0226,7.9999,8.622
30:00.0,4.391,0.02,7.9955,8.6209
00:00.0,4.3902,0.0235,7.9875,8.6205
30:00.0,4.3906,0.02,7.9807,8.6201
00:00.0,4.3906,0.02,7.971,8.5954
30:00.0,4.391,0.02,7.9576,8.5951
00:00.0,4.391,0.02,7.9642,8.6212
30:00.0,4.3902,0.02,7.9732,8.6223
00:00.0,4.5327,0.02,7.9529,8.6474
30:00.0,4.5335,0.02,7.9639,8.6499
00:00.0,4.5339,0.0237,7.9818,8.627
30:00.0,4.5343,0.0237,7.9927,8.5261
00:00.0,4.5896,0.02,7.9949,8.5758
30:00.0,4.5892,0.02,7.9933,8.554
00:00.0,4.5896,0.02,8.068,8.5519
30:00.0,4.5892,0.0221,8.0779,8.5315
00:00.0,4.6999,0.023,7.9982,8.6321
30:00.0,4.6999,0.02,7.9114,8.6299
00:00.0,4.6999,0.02,7.9694,8.5326
30:00.0,4.6999,0.0224,7.9927,8.5079
00:00.0,4.9606,0.02,8.0172,8.5802
30:00.0,4.9606,0.02,7.9831,8.578
00:00.0,4.9602,0.0219,7.9793,8.5548
30:00.0,4.9606,0.02,8.0037,8.4574
00:00.0,4.7227,0.02,8.0447,8.5533
30:00.0,4.7231,0.023,8.0683,8.5773
00:00.0,4.7235,0.0226,8.1054,8.6492
30:00.0,4.7231,0.0228,8.126,8.5991
00:00.0,4.866,0.0204,8.0887,8.6732
30:00.0,4.866,0.02,8.1444,8.6742
30:00.0,4.8652,0.02,8.153,8.5998
00:00.0,5.1663,0.02,8.1499,8.6492
30:00.0,5.1663,0.02,8.1172,8.6481
00:00.0,5.1667,0.02,8.115,8.6245
30:00.0,5.1663,0.02,8.1018,8.5239
00:00.0,5.4199,0.02,8.0928,8.5973
30:00.0,5.4203,0.02,8.073,8.5973
00:00.0,5.4199,0.02,8.1142,8.5493
30:00.0,5.4199,0.02,8.1164,8.4284
00:00.0,5.277,0.02,8.1329,8.4999
30:00.0,5.2774,0.02,8.1266,8.501
00:00.0,5.2766,0.02,8.1881,8.525
30:00.0,5.2774,0.02,8.1777,8.4015
00:00.0,5.6174,0.02,8.1334,8.5243
30:00.0,5.6174,0.02,8.0727,8.4985
00:00.0,5.6182,0.0236,8.0837,8.4985
30:00.0,5.617,0.02,8.0779,8.4001
00:00.0,5.4199,0.02,8.0807,8.4999
30:00.0,5.4195,0.02,8.087,8.4738
00:00.0,5.4199,0.02,8.1832,8.4756
30:00.0,5.4199,0.02,8.2307,8.4023
00:00.0,5.3006,0.02,8.248,8.4742
30:00.0,5.3014,0.0235,8.2065,8.4749
00:00.0,5.3014,0.02,8.2019,8.4985
30:00.0,5.301,0.02,8.1914,8.452
00:00.0,5.9028,0.0216,8.1923,8.501
30:00.0,5.9024,0.02,8.1499,8.4531
00:00.0,5.904,0.02,8.1711,8.4999
30:00.0,5.9024,0.02,8.1898,8.4771
00:00.0,5.6657,0.02,8.2159,8.5032
30:00.0,5.6653,0.02,8.2225,8.4807
00:00.0,5.6653,0.0232,8.2923,8.5047
30:00.0,5.6657,0.02,8.303,8.4542
00:00.0,5.6818,0.02,8.2865,8.5304
30:00.0,5.6814,0.02,8.2043,8.5061
00:00.0,5.6806,0.02,8.2467,8.4821
30:00.0,5.681,0.02,7.9537,8.4092
00:00.0,5.6822,0.02,7.9752,8.5057
30:00.0,5.6802,0.02,8.015,9.025
00:00.0,5.6822,0.02,8.4574,8.8286
30:00.0,5.6802,0.02,8.4085,8.5555
00:00.0,5.6814,0.02,8.3786,8.5065
30:00.0,5.6834,0.0212,8.2912,8.5054
00:00.0,5.681,0.02,0,8.5076
30:00.0,0,0.02,8.2527,9.2222
30:00.0,5.683,0.02,8.2502,8.4357
00:00.0,5.6822,0.02,8.2656,8.5007
30:00.0,5.6822,0.02,8.2535,8.3282
00:00.0,4.8907,0.0215,8.2736,8.4553
30:00.0,4.8903,0.0231,8.2258,8.4578
00:00.0,4.8903,0.02,8.2516,8.5068
30:00.0,4.8899,0.02,8.223,8.3834
00:00.0,4.8899,0.02,8.2101,8.4331
30:00.0,4.8903,0.0234,8.1681,8.4309
00:00.0,4.8903,0.0241,8.1991,8.4313
30:00.0,4.8896,0.02,8.1879,8.3565
00:00.0,4.7396,0.024,8.1815,8.3805
30:00.0,4.7396,0.0243,8.1568,8.3587
00:00.0,4.7396,0.0243,8.1807,8.3572
30:00.0,4.7396,0.02,8.1807,8.3569
00:00.0,4.8503,0.02,8.1865,8.3075
30:00.0,4.8507,0.02,8.1615,8.2817
00:00.0,4.8503,0.02,8.1991,8.3082
30:00.0,4.8503,0.02,8.1991,8.2319
00:00.0,4.7396,0.02,8.1942,8.3325
30:00.0,4.7392,0.02,8.159,8.3078
00:00.0,4.7396,0.02,8.1945,8.3053
30:00.0,4.7392,0.02,8.189,8.2062
00:00.0,4.7549,0.02,8.1873,8.3547
30:00.0,4.7557,0.02,8.1596,8.3082
00:00.0,4.7553,0.02,8.192,8.3554
30:00.0,4.7545,0.02,8.2016,8.3314
00:00.0,4.7945,0.02,8.1881,8.4331
30:00.0,4.7949,0.02,8.1436,8.4346
00:00.0,4.7945,0.02,8.1942,8.4099
30:00.0,4.7953,0.02,8.1909,8.387
00:00.0,4.961,0.02,8.1859,8.3859
30:00.0,4.961,0.02,8.1453,8.359
00:00.0,4.9618,0.02,8.1521,8.3583
30:00.0,4.9614,0.02,8.1337,8.2603
00:00.0,4.4707,0.02,8.1263,8.2817
30:00.0,4.4695,0.0224,8.0966,8.2574
00:00.0,4.4707,0.0204,8.1054,8.2555
30:00.0,4.4703,0.02,8.1112,8.1836
00:00.0,4.5417,0.0214,8.106,8.2065
30:00.0,4.5413,0.02,8.0829,8.2051
00:00.0,4.5409,0.0213,8.0941,8.2069
30:00.0,4.5413,0.02,8.0936,8.156
00:00.0,4.3906,0.02,8.0919,8.1822
30:00.0,4.3894,0.02,8.0744,8.1804
00:00.0,4.3914,0.02,8.0865,8.18
30:00.0,4.3906,0.024,8.0832,8.18
00:00.0,4.3509,0.0221,8.0713,8.1332
30:00.0,4.3505,0.02,8.0507,8.1088
00:00.0,4.3513,0.02,8.0595,8.1328
30:00.0,4.3509,0.02,8.048,8.1557
00:00.0,4.4224,0.0227,8.0367,8.0827
30:00.0,4.4228,0.02,8.0032,8.0569
00:00.0,4.4224,0.02,8.0202,8.0322
30:00.0,4.422,0.02,8.015,7.9574
00:00.0,4.5029,0.02,8.0004,8.0326
30:00.0,4.5021,0.024,7.9829,8.0329
00:00.0,4.5013,0.0244,8.0057,7.9846
30:00.0,4.5021,0.0223,8.0175,7.9817
00:00.0,4.137,0.02,8.007,7.9839
30:00.0,4.137,0.02,7.9996,7.9825
00:00.0,4.1374,0.02,8.0172,7.9581
30:00.0,4.1374,0.02,8.0241,7.9323
00:00.0,4.4942,0.02,8.0235,8.0064
30:00.0,4.4938,0.02,8.0065,8.0075
00:00.0,4.4934,0.02,8.0095,8.0053
30:00.0,4.4942,0.02,8.0098,7.9066
00:00.0,4.4707,0.02,8.004,7.957
30:00.0,4.4703,0.02,8.0112,7.9581
00:00.0,4.4707,0.0243,8.0491,7.9567
30:00.0,4.4703,0.0227,8.0488,7.9302
00:00.0,4.5574,0.02,8.0444,8.0311
30:00.0,4.5578,0.0213,8.0485,8.0046
00:00.0,4.5574,0.02,8.1032,7.9832
30:00.0,4.557,0.0223,8.1073,8.0337
00:00.0,4.5009,0.02,8.1123,8.2294
30:00.0,4.5013,0.02,8.0911,8.2287
00:00.0,4.5021,0.02,8.1071,8.2802
30:00.0,4.5017,0.0234,8.1175,8.1811
00:00.0,4.8417,0.02,8.1172,8.2537
30:00.0,4.8421,0.02,8.0933,8.2802
00:00.0,4.8424,0.02,8.1071,8.2799
30:00.0,4.8421,0.02,8.0917,8.1339
00:00.0,4.7867,0.02,8.0697,8.2537
30:00.0,4.7871,0.02,8.0364,8.2308
00:00.0,4.7871,0.02,8.0634,8.2316
30:00.0,4.7875,0.02,8.0647,8.1332
00:00.0,4.8424,0.02,8.0109,8.2305
30:00.0,4.8421,0.02,7.9721,8.2563
00:00.0,4.8428,0.02,7.9861,8.2283
30:00.0,4.8428,0.02,7.987,8.1056
00:00.0,4.985,0.02,7.9878,8.2298
30:00.0,4.9846,0.02,7.9515,8.253
00:00.0,4.9853,0.02,7.9768,8.2545
30:00.0,4.985,0.02,7.9757,8.107
00:00.0,4.9457,0.02,7.9724,8.253
30:00.0,4.9457,0.0211,7.9425,8.2548
00:00.0,4.9453,0.0201,7.9713,8.2312
30:00.0,4.9461,0.02,7.9425,8.1542
00:00.0,4.8664,0.02,7.9177,8.2555
30:00.0,4.8664,0.02,7.879,8.2294
30:00.0,4.8664,0.02,7.8501,8.2272
00:00.0,4.8825,0.02,7.835,8.2025
